Fold,Accuracy,Precision,Recall,F1
1,0.5905,0.6214335734770178,0.5904999999999999,0.5984775769195781
2,0.616,0.6240356183021998,0.6160000000000001,0.6126587195511891
3,0.602,0.638935744295191,0.6020000000000001,0.6071086194129525
4,0.607,0.6159563424358064,0.607,0.6082189450243293
5,0.561,0.6136899420668975,0.5610000000000002,0.5744938854500079
