Fold,Accuracy,Precision,Recall,F1
1,0.5925,0.6228890236253345,0.5925,0.5954973668894347
2,0.5725,0.5962572915976354,0.5725,0.5697926776567496
3,0.5905,0.5953470922438289,0.5905,0.5833847505821164
4,0.553,0.605222369438853,0.5529999999999999,0.5536017292828757
5,0.579,0.5918298615628659,0.579,0.5797419675145232
