Fold,Accuracy,Precision,Recall,F1
1,0.4935,0.49993352991654866,0.49349999999999994,0.4935996353473195
2,0.4665,0.4690149365608683,0.4665,0.46581160751002215
3,0.489,0.49709510423774733,0.48900000000000005,0.48967396323054535
4,0.5095,0.5116703476208943,0.5095,0.5059805035546704
5,0.466,0.4701625582030082,0.466,0.4624861777815771
