Fold,Accuracy,Precision,Recall,F1
1,0.5525,0.5620833419108419,0.5524999999999999,0.5505367511330589
2,0.538,0.5414379222859396,0.5379999999999999,0.5355725926616367
3,0.5565,0.5529020300609527,0.5565,0.5510425358748836
4,0.5115,0.5484943107345366,0.5115000000000001,0.49802442284877185
5,0.525,0.5570822343232703,0.525,0.5267568045763211
