Fold,Accuracy,Precision,Recall,F1
1,0.5785,0.5830010077170746,0.5785,0.5604028817131738
2,0.5805,0.5901138026632052,0.5805,0.5784803957092545
3,0.5405,0.5478148248781448,0.5405,0.5325715696639287
4,0.586,0.5966133962245068,0.5860000000000001,0.5844207209238517
5,0.5215,0.5730962962878945,0.5215,0.5259421092505023
