Fold,Accuracy,Precision,Recall,F1
1,0.6175,0.6202040803065421,0.6174999999999999,0.6158485064831576
2,0.5895,0.6110553709217917,0.5894999999999999,0.5878049433375448
3,0.5765,0.5898111478640569,0.5765,0.5735202566942335
4,0.5385,0.5795690063942709,0.5385,0.533939374257106
5,0.589,0.605539485633987,0.5889999999999999,0.591332157754086
