Fold,Accuracy,Precision,Recall,F1
1,0.5935,0.5921467441351898,0.5934999999999999,0.5854955828570227
2,0.59,0.5911331429280574,0.5900000000000001,0.5835261879984334
3,0.57,0.6000633767621513,0.57,0.5742995351454419
4,0.6015,0.6164975998170767,0.6015,0.602517038628283
5,0.577,0.5746789111555209,0.5770000000000001,0.5680255361481414
