metric,mean,std
accuracy,0.2652,0.006577233460962145
precision,0.25969514834818935,0.005847210389234387
recall,0.2652419832430486,0.006964907168328888
f1,0.2588605762420304,0.006279362006005453
train_time,852.2501739501953,
inference_time,3.1862645149230957,
,,
dataset_info,,
dataset,CIFARGS,
num_classes,10,
