fold,accuracy,precision,recall,f1
1,0.2635,0.2582714663606102,0.2648612069902006,0.25812282756400434
2,0.255,0.2476375620695756,0.254532526496722,0.24784208362273635
3,0.2705,0.2606073294762574,0.2709097756973568,0.26200527580742733
4,0.2515,0.24939380410438877,0.2535353520972573,0.24705578871283324
5,0.252,0.24295916830768555,0.2509706480602888,0.24490924361462837
