Fold,Accuracy,Precision,Recall,F1
1,0.5665,0.5676156233932097,0.5664999999999999,0.5621889963757598
2,0.5325,0.5447311228980339,0.5325,0.5315049235195379
3,0.559,0.5538176811271633,0.5589999999999999,0.5498648914991635
4,0.5275,0.5508380022523902,0.5275000000000001,0.5165385829790626
5,0.567,0.5725729917310585,0.567,0.5670764555087785
