Fold,Accuracy,Precision,Recall,F1
1,0.609,0.6204780546467489,0.609,0.6061418926565701
2,0.5795,0.5956937952115247,0.5795,0.5819900642739453
3,0.6165,0.6307602075868255,0.6165,0.613779273438795
4,0.579,0.6009859537566311,0.579,0.5737397252640773
5,0.605,0.6038704968089592,0.605,0.6028298142446282
