Fold,Accuracy,Precision,Recall,F1
1,0.466,0.47367875213896327,0.466,0.46661748432487915
2,0.478,0.47766856623200127,0.4779999999999999,0.4752107664083084
3,0.4475,0.45406718459576395,0.44749999999999995,0.44931651778758824
4,0.5115,0.5081320371018541,0.5115000000000001,0.5079799564799701
5,0.5305,0.5361136653188141,0.5305000000000001,0.5299470930385676
