Fold,Accuracy,Precision,Recall,F1
1,0.41,0.4228185792445367,0.41000000000000003,0.411718383242549
2,0.37375,0.42143138900022514,0.37375,0.37159122771124264
3,0.44375,0.45444453200460755,0.44375,0.42954163353334673
4,0.44125,0.44266628231588745,0.44125000000000003,0.4338413337356375
5,0.4325,0.43917066439777575,0.4325,0.43097147321950463
