Fold,Accuracy,Precision,Recall,F1
1,0.545625,0.5398674923174561,0.545625,0.5356187699043286
2,0.489375,0.524950981500371,0.489375,0.47650719235223626
3,0.533125,0.5359098973642742,0.533125,0.531760122533917
4,0.4925,0.5039278906103863,0.4925,0.48703660022393763
5,0.496875,0.5114527901551003,0.49687500000000007,0.49868383731206933
