Fold,Accuracy,Precision,Recall,F1
1,0.4608333333333333,0.4880133146434784,0.4608333333333333,0.4511752753267615
2,0.42333333333333334,0.46902275509379104,0.42333333333333334,0.4327792181648742
3,0.49166666666666664,0.487018150435949,0.4916666666666667,0.48340114831105796
4,0.4166666666666667,0.4803191764487428,0.4166666666666667,0.4102304386999167
5,0.5058333333333334,0.5148389685072919,0.5058333333333332,0.5071263307814822
