Fold,Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,1,66.88783502578735,20.912222981452942,0.3597916666666667,0.32083333333333336
1,2,48.27272701263428,15.983333468437195,0.5422916666666666,0.4575
1,3,34.364346981048584,30.855850875377655,0.685,0.2991666666666667
1,4,23.088322311639786,18.591076731681824,0.7966666666666666,0.45666666666666667
1,5,14.620107844471931,25.63133704662323,0.8679166666666667,0.4083333333333333
1,6,11.230430334806442,26.648309469223022,0.900625,0.4116666666666667
1,7,7.095626927912235,23.316194653511047,0.9395833333333333,0.455
1,8,4.045089893043041,23.407578587532043,0.96375,0.46166666666666667
1,9,2.797339515760541,24.903106570243835,0.9789583333333334,0.475
1,10,3.5657231025397778,26.390817523002625,0.970625,0.4766666666666667
1,11,3.372161917388439,27.363317608833313,0.96875,0.4483333333333333
1,12,3.2811891194432974,25.505552530288696,0.9704166666666667,0.4875
1,13,3.8214685171842575,32.73839998245239,0.9675,0.42
1,14,3.794496102258563,29.42078125476837,0.9664583333333333,0.44166666666666665
1,15,3.598381519317627,24.90532910823822,0.9689583333333334,0.4816666666666667
1,16,2.685153154656291,27.71248710155487,0.9760416666666667,0.4666666666666667
1,17,1.8522212896496058,25.731828212738037,0.984375,0.4675
1,18,1.9134459737688303,28.73471701145172,0.981875,0.4816666666666667
1,19,1.9141578916460276,28.410892724990845,0.9825,0.4558333333333333
1,20,2.606009667739272,29.977030038833618,0.9760416666666667,0.4608333333333333
2,1,66.84420597553253,22.853931069374084,0.348125,0.2575
2,2,48.3538464307785,17.010654389858246,0.5397916666666667,0.3908333333333333
2,3,34.78015738725662,18.86821472644806,0.685,0.39916666666666667
2,4,23.978219777345657,21.871371507644653,0.7827083333333333,0.3825
2,5,13.786987036466599,25.01986664533615,0.8770833333333333,0.41083333333333333
2,6,10.220953673124313,23.089285850524902,0.9047916666666667,0.44083333333333335
2,7,7.579025335609913,23.978090405464172,0.9322916666666666,0.4766666666666667
2,8,6.44623027741909,26.14849889278412,0.94,0.45
2,9,3.778032999485731,25.26437735557556,0.9654166666666667,0.43666666666666665
2,10,3.256313754245639,24.436807990074158,0.9739583333333334,0.4875
2,11,2.587044481188059,24.71017277240753,0.9775,0.48583333333333334
2,12,2.0070447847247124,24.58172631263733,0.983125,0.49833333333333335
2,13,2.3765984466299415,26.846840381622314,0.980625,0.4816666666666667
2,14,2.6049688644707203,25.4000061750412,0.9779166666666667,0.48083333333333333
2,15,3.0350842997431755,25.90375518798828,0.9725,0.485
2,16,4.14689202234149,25.57725465297699,0.9654166666666667,0.4741666666666667
2,17,3.0305980537086725,26.11251401901245,0.973125,0.47333333333333333
2,18,1.7470603827387094,27.219325304031372,0.9864583333333333,0.49166666666666664
2,19,1.2392729464918375,26.293147444725037,0.990625,0.5016666666666667
2,20,1.2749176449142396,30.61904263496399,0.9902083333333334,0.4225
3,1,66.97909939289093,21.68550205230713,0.3570833333333333,0.315
3,2,47.89876103401184,17.01677107810974,0.5575,0.4116666666666667
3,3,33.77704846858978,27.962651014328003,0.6914583333333333,0.3358333333333333
3,4,21.403792589902878,20.47061038017273,0.811875,0.43916666666666665
3,5,13.18259085714817,20.71656608581543,0.88,0.45416666666666666
3,6,9.688959255814552,23.390835881233215,0.9129166666666667,0.4508333333333333
3,7,6.897137627005577,21.54475975036621,0.9389583333333333,0.46166666666666667
3,8,4.899797100573778,25.229623198509216,0.96,0.455
3,9,4.116674441844225,23.906962275505066,0.9614583333333333,0.49416666666666664
3,10,4.449294600635767,25.18233072757721,0.958125,0.4525
3,11,4.5345287173986435,24.154996275901794,0.9589583333333334,0.49583333333333335
3,12,3.435252360999584,22.878490924835205,0.97,0.48333333333333334
3,13,2.4140292555093765,23.80414628982544,0.9797916666666666,0.5033333333333333
3,14,2.3384828362613916,24.144060015678406,0.97875,0.505
3,15,2.0758899194188416,24.160260558128357,0.9816666666666667,0.495
3,16,2.9105533845722675,26.24168610572815,0.9747916666666666,0.47583333333333333
3,17,2.2759157875552773,24.655244767665863,0.9795833333333334,0.5083333333333333
3,18,1.7688776669092476,25.39113211631775,0.9841666666666666,0.4766666666666667
3,19,1.6977063957601786,26.198403120040894,0.988125,0.4775
3,20,1.1445473404601216,26.174310326576233,0.9904166666666666,0.4925
4,1,66.491650223732,26.850536823272705,0.36625,0.22666666666666666
