Fold,Accuracy,Precision,Recall,F1
1,0.7976190476190477,0.8447589533769657,0.7976190476190477,0.7941058430672031
2,0.8476190476190476,0.8803339657005261,0.8476190476190476,0.8440724156004864
3,0.7523809523809524,0.791178405880923,0.7523809523809524,0.7492329450445679
4,0.9,0.9093414057059389,0.9,0.8998234540250809
5,0.7452380952380953,0.8007932160951469,0.7452380952380953,0.735628881595727
