Fold,Accuracy,Precision,Recall,F1
1,0.44285714285714284,0.5166666666666667,0.4428571428571429,0.42686320682119
2,0.6,0.5631868131868132,0.6,0.5589149055151016
3,0.6571428571428571,0.718382807668522,0.6571428571428571,0.669455501498845
4,0.7571428571428571,0.7736033807462379,0.7571428571428571,0.7579484744455998
5,0.5,0.6079081632653062,0.5000000000000001,0.4899779958603488
