Fold,Accuracy,Precision,Recall,F1
1,0.8857142857142857,0.8928318507862701,0.8857142857142858,0.8852418621600436
2,0.8964285714285715,0.8995189495189496,0.8964285714285715,0.8973643536956729
3,0.9,0.9075345289631004,0.9,0.8994211111329485
4,0.6428571428571429,0.725733280325117,0.6428571428571427,0.6471770904800358
5,0.9357142857142857,0.9399257713810313,0.9357142857142857,0.9356228565273044
