Fold,Epoch,Train_Loss,Val_Loss,Train_Acc,Val_Acc
1,1,8.5108163356781,3.739477753639221,0.3107142857142857,0.17142857142857143
1,2,3.314266562461853,3.54485023021698,0.8089285714285714,0.17857142857142858
1,3,1.3416633158922195,3.237647205591202,0.9357142857142857,0.16428571428571428
1,4,0.5329068303108215,3.8145998418331146,0.9767857142857143,0.15714285714285714
1,5,0.2016416285187006,4.671586826443672,0.9928571428571429,0.14285714285714285
1,6,0.16972516756504774,4.898836180567741,0.9946428571428572,0.12857142857142856
1,7,0.04130487982183695,3.864935338497162,1.0,0.3142857142857143
1,8,0.0801528999581933,3.4763861894607544,0.9964285714285714,0.42142857142857143
1,9,0.01745629799552262,2.998003602027893,1.0,0.5071428571428571
1,10,0.01337858522310853,2.2179556488990784,1.0,0.6285714285714286
1,11,0.00948118744418025,1.614892154932022,1.0,0.7357142857142858
1,12,0.007328703592065722,1.16288323700428,1.0,0.7714285714285715
1,13,0.004620282095856965,0.9858492761850357,1.0,0.8
1,14,0.003663936979137361,0.9264121651649475,1.0,0.8214285714285714
1,15,0.003302582015749067,0.9201804846525192,1.0,0.8357142857142857
1,16,0.005036643095081672,0.9349344968795776,1.0,0.8285714285714286
1,17,0.0029322324553504586,0.9491029381752014,1.0,0.8357142857142857
1,18,0.0022055457229726017,0.9699093401432037,1.0,0.8357142857142857
1,19,0.002123489015502855,0.9841643869876862,1.0,0.8357142857142857
1,20,0.0016300265560857952,0.9811345040798187,1.0,0.8428571428571429
2,1,8.950238823890686,3.719143867492676,0.32321428571428573,0.18571428571428572
2,2,3.629477083683014,3.9844828844070435,0.7767857142857143,0.22857142857142856
2,3,1.2718536108732224,3.821493774652481,0.9357142857142857,0.18571428571428572
2,4,0.389874204993248,4.498417645692825,0.9839285714285714,0.21428571428571427
2,5,0.2072958257049322,3.847295179963112,0.9946428571428572,0.2857142857142857
2,6,0.06167981680482626,4.303220830857754,0.9982142857142857,0.25
2,7,0.03758973116055131,3.6670821644365788,1.0,0.2857142857142857
2,8,0.018830538727343082,2.588371753692627,1.0,0.36428571428571427
2,9,0.01464057550765574,1.8433730378746986,1.0,0.5285714285714286
2,10,0.011884387698955834,1.3873883113265038,1.0,0.6428571428571429
