Fold,Accuracy,Precision,Recall,F1
1,0.8428571428571429,0.847840685403903,0.8428571428571427,0.8431938743753448
2,0.8285714285714286,0.8400920011259799,0.8285714285714285,0.8257537938703415
3,0.6,0.7359277044150995,0.5999999999999999,0.5921272538330689
4,0.6785714285714286,0.7242450010307152,0.6785714285714286,0.6739697903452878
5,0.8357142857142857,0.8448108908635225,0.8357142857142856,0.83655646024984
