Fold,Accuracy,Precision,Recall,F1
1,0.9571428571428572,0.9575971353542485,0.9571428571428571,0.9570971072708044
2,0.9321428571428572,0.9347869907514081,0.9321428571428572,0.9314809519081299
3,0.9160714285714285,0.9220484546312429,0.9160714285714285,0.9152519321512403
4,0.9053571428571429,0.9094295486117432,0.9053571428571427,0.905670529218202
5,0.7142857142857143,0.8271338053803097,0.7142857142857143,0.7121674666590653
