Fold,Accuracy,Precision,Recall,F1
1,0.925,0.9255330204649826,0.9249999999999999,0.9244432553839238
2,0.8410714285714286,0.853790542235448,0.8410714285714286,0.839981262577323
3,0.9339285714285714,0.9364197378923291,0.9339285714285716,0.9340804318792589
4,0.9017857142857143,0.9046468693872359,0.9017857142857143,0.902341852710092
5,0.9017857142857143,0.9045393090174662,0.9017857142857143,0.9016139331393918
