fold,accuracy,precision,recall,f1
1,0.5053571428571428,0.6085129231891158,0.5044697682202021,0.501144287088706
2,0.48928571428571427,0.5723903013687311,0.4884246908521687,0.4788710968368618
3,0.4982142857142857,0.574943757151213,0.49702817430180374,0.4868335343995641
4,0.5142857142857142,0.6088559632211518,0.5282721204937042,0.5153637952910204
5,0.45535714285714285,0.5797727519722341,0.45613133074517875,0.44315396395283
