fold,accuracy,precision,recall,f1
1,0.75,0.7533777662305464,0.7499441324137326,0.7509480360671115
2,0.725,0.7302999703174263,0.7266975222569789,0.7277502708890201
3,0.7107142857142857,0.7149100218257854,0.7109709862065822,0.7101133338218835
4,0.675,0.6798349922322402,0.6765960748478665,0.6737839592219642
5,0.7196428571428571,0.7200779469505572,0.719084498414739,0.7189848735525155
