Fold,Accuracy,Precision,Recall,F1
1,0.9017857142857143,0.904807231920611,0.9017857142857143,0.9013936514684238
2,0.8678571428571429,0.883224470057322,0.8678571428571429,0.8691407101608668
3,0.925,0.9279428047611348,0.9249999999999999,0.9255395258169594
4,0.8642857142857143,0.8691184403962554,0.8642857142857142,0.8647856095939846
5,0.8142857142857143,0.816759207626098,0.8142857142857143,0.8127506316569004
