Fold,Accuracy,Precision,Recall,F1
1,0.9071428571428571,0.9171725335798886,0.9071428571428571,0.9072789464037063
2,0.875,0.8877040189391241,0.8749999999999999,0.8735439895339753
3,0.7339285714285714,0.792248835284324,0.7339285714285715,0.7230714332953679
4,0.9410714285714286,0.9441208304071272,0.9410714285714284,0.9403287846219468
5,0.375,0.49366274270661226,0.375,0.3434220235049446
