Fold,Accuracy,Precision,Recall,F1
1,0.9678571428571429,0.9681240850770687,0.9678571428571429,0.9678867267109329
2,0.9803571428571428,0.9809114386495338,0.9803571428571427,0.9804742091027961
3,0.8892857142857142,0.9134326447933633,0.8892857142857142,0.8905627955494039
4,0.9446428571428571,0.9460946574916779,0.9446428571428571,0.945048362333349
5,0.8428571428571429,0.887153450750931,0.8428571428571427,0.8463339961137359
