Fold,Accuracy,Precision,Recall,F1
1,0.8875,0.8990831093522214,0.8875,0.883921069255708
2,0.8464285714285714,0.8827781001569522,0.8464285714285715,0.8463927697305563
3,0.8160714285714286,0.8614667626967378,0.8160714285714284,0.8121930261068707
4,0.9428571428571428,0.9440474120582455,0.9428571428571428,0.942961238397106
5,0.6910714285714286,0.8069664751392791,0.6910714285714287,0.708082846524831
