Fold,Accuracy,Precision,Recall,F1
1,0.9214285714285714,0.9288193699907537,0.9214285714285715,0.9207969531687843
2,0.8910714285714286,0.9081926166264301,0.8910714285714286,0.8920653092172558
3,0.9214285714285714,0.9325303935180794,0.9214285714285714,0.9226753659824671
4,0.9642857142857143,0.9642929067135927,0.9642857142857142,0.9639911034464526
5,0.9571428571428572,0.9589347724778642,0.9571428571428572,0.9575812257336539
