fold,accuracy,precision,recall,f1
1,0.7089285714285715,0.7129715005491403,0.712066214175243,0.7108609399230313
2,0.6839285714285714,0.6871555405569448,0.6868904211427521,0.6851611462964114
3,0.6928571428571428,0.6941267671028484,0.6918922254611547,0.6917077110983417
4,0.6589285714285714,0.6640238972819261,0.6611724718575208,0.6586693994270937
5,0.6928571428571428,0.6908714254159098,0.689847005084309,0.6899881838355524
