Fold,Accuracy,Precision,Recall,F1
1,0.9482142857142857,0.9527173064990472,0.9482142857142856,0.948823606441706
2,0.9089285714285714,0.9217717891365533,0.9089285714285714,0.9104944070636958
3,0.9392857142857143,0.9408925250284266,0.9392857142857142,0.9392450874875105
4,0.9375,0.9400094966761633,0.9375,0.9381048668157945
5,0.9446428571428571,0.9472471692070995,0.9446428571428572,0.9451057584645897
