Fold,Accuracy,Precision,Recall,F1
1,0.9160714285714285,0.9174619053013265,0.9160714285714285,0.9155979755495304
2,0.9,0.9013250382087213,0.9,0.8998153669087704
3,0.8089285714285714,0.8272222017739083,0.8089285714285716,0.8080596922872471
4,0.9107142857142857,0.9153905041710254,0.9107142857142858,0.9113878491369481
5,0.925,0.9253811101028517,0.925,0.9248409985768893
