Fold,Accuracy,Precision,Recall,F1
1,0.9767857142857143,0.9769582559448258,0.9767857142857143,0.9767835435683695
2,0.9625,0.9658102243810394,0.9624999999999998,0.9627262286271377
3,0.9410714285714286,0.9484884670716228,0.9410714285714287,0.9419571075861904
4,0.9482142857142857,0.9487888653345228,0.9482142857142858,0.9475753999356347
5,0.9375,0.9398421437540534,0.9375,0.9375010769019286
