Fold,Accuracy,Precision,Recall,F1
1,0.9357142857142857,0.9433256415409025,0.9357142857142857,0.9351607572856631
2,0.9410714285714286,0.9473455682639357,0.9410714285714284,0.9420154023524095
3,0.9642857142857143,0.966254359017517,0.9642857142857143,0.9643588148045341
4,0.9267857142857143,0.9324659287465197,0.9267857142857142,0.9266059410521699
5,0.9125,0.9272053216946023,0.9125000000000002,0.9142995749450372
