Fold,Accuracy,Precision,Recall,F1
1,0.8285714285714286,0.8738234282546055,0.8285714285714285,0.8336103898082553
2,0.9553571428571429,0.9565133508647065,0.9553571428571429,0.9554405914439786
3,0.9017857142857143,0.9206049547408854,0.9017857142857143,0.9021014524068838
4,0.8142857142857143,0.847591849723727,0.8142857142857143,0.8128700952591582
5,0.7,0.8524086025903641,0.7000000000000001,0.7083155134437933
