Fold,Accuracy,Precision,Recall,F1
1,0.8285714285714286,0.8504489105720971,0.8285714285714285,0.8233641441635616
2,0.3964285714285714,0.7523521846549565,0.3964285714285714,0.3897734487941803
3,0.9339285714285714,0.9423970909626123,0.9339285714285712,0.9349482647732499
4,0.9321428571428572,0.9332271395684714,0.9321428571428572,0.9324001249030831
5,0.9178571428571428,0.9266671823623404,0.9178571428571428,0.9192311107179535
